placekey,location_name,top_category,naics_code,poi_cbg
223-226@8dj-mpf-dvz,Jays Place,Restaurants and Other Eating Places,722511.0,120570010024.0
224-222@8dj-f8b-s3q,Taylor Financial,Other Financial Investment Activities,523930.0,120570046002.0
224-222@8dj-f8f-vcq,Women's Care Florida,Offices of Physicians,621111.0,120570027001.0
224-223@8dj-jvj-9j9,CVS,Health and Personal Care Stores,446110.0,120570058006.0
225-222@8dj-f6k-xyv,T an G Unclaimed Freight Sales,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452319.0,120570004012.0
225-222@8dj-f78-vs5,Petra Restaurant,Restaurants and Other Eating Places,722511.0,120570001024.0
225-222@8dj-mr4-qcq,Shrimp & Co Restaurant,Restaurants and Other Eating Places,722511.0,120570038001.0
228-222@8dj-f97-xnq,Cooling Dynamic,Building Equipment Contractors,2382.0,120570022001.0
22b-222@8dj-f9b-2hq,Amazing Love Ministries,Religious Organizations,813110.0,120570035004.0
22b-222@8dj-jw5-zmk,Oriental Express Chinese Sushi Restaurant,Restaurants and Other Eating Places,722511.0,120570051011.0
22b-222@8dj-jw8-6kz,Sally O' Neal's Pizza Hotline,Restaurants and Other Eating Places,722511.0,120570061031.0
22c-222@8dj-f78-vs5,Caribbean Crown,Restaurants and Other Eating Places,722511.0,120570001024.0
22h-223@8dj-f96-y35,Old Manhattan Pizza,Restaurants and Other Eating Places,722511.0,120570039001.0
22m-222@8dj-jtx-9pv,Glow Couture Day Spa,Personal Care Services,812199.0,120570062002.0
22q-222@8dj-mr5-5mk,Dynamic Dumpsters,Waste Management and Remediation Services,562.0,120570053021.0
22s-222@8dj-jz5-qmk,Unique Dental Studios,Offices of Dentists,621210.0,120570116053.0
22v-222@8dj-jw3-2tv,Mosh Posh,"Jewelry, Luggage, and Leather Goods Stores",448320.0,120570049004.0
zzw-222@8dj-f84-zxq,Goodwill Industries,Used Merchandise Stores,453310.0,120570026001.0
zzw-222@8dj-f8c-6kz,China 1,Restaurants and Other Eating Places,722511.0,120570046003.0
zzw-222@8dj-f98-j9z,Carlstedt Oscar G,Florists,453110.0,120570029002.0
zzw-222@8dj-mpf-j35,Paca Foods Inc,Other Miscellaneous Manufacturing,3399.0,120570120012.0
zzw-222@8dj-mr5-cwk,SKIN Tampa,Drinking Places (Alcoholic Beverages),722410.0,120570039001.0
222-222@8dj-f7w-gtv,Church's Chicken,Restaurants and Other Eating Places,722513.0,120570108152.0
222-222@8dj-f93-j35,Nick's Grocery & Meats,Grocery Stores,445110.0,120570010023.0
222-222@8dj-jtr-89z,Starbucks,Restaurants and Other Eating Places,722515.0,120570067001.0
222-222@8dj-jwb-g8v,Tahitian Inn,Traveler Accommodation,721110.0,120570058003.0
222-223@8dj-f8b-kxq,Gil Rivera DMD,Offices of Dentists,621210.0,120570027002.0
222-223@8dj-jvc-v4v,Hyatt Place,Traveler Accommodation,721110.0,120570046001.0
222-224@8dj-f7z-rc5,Adventhealth Tampa,Offices of Physicians,621111.0,120570108133.0
223-222@8dj-jw5-y5f,Aloft Hotels,Traveler Accommodation,721110.0,120570051011.0
223-222@8dj-jw7-7bk,Tampa Towing & Impound,Support Activities for Road Transportation,488410.0,120570030003.0
223-222@8dj-jw9-s3q,Plus Tutoring,Other Schools and Instruction,611691.0,120570057005.0
224-222@8dj-f8n-2kz,Take 5 Oil Change,Automotive Repair and Maintenance,811118.0,120570113043.0
224-222@8dj-mr4-mkz,Tampa Fire And Rescue Station 4,"Justice, Public Order, and Safety Activities",922160.0,120570039001.0
225-222@8dj-f78-tjv,Mobil,Gasoline Stations,447110.0,120570001021.0
225-222@8dj-f87-kmk,C 1949,Drinking Places (Alcoholic Beverages),722410.0,120570013005.0
225-222@8dj-f92-835,Seminole Heights General Store,Grocery Stores,445110.0,120570015003.0
225-222@8dj-jw5-8n5,BayCare,Offices of Physicians,621111.0,120570040001.0
226-222@8dj-f6p-4n5,Groovy Cats & Dogs,Other Miscellaneous Store Retailers,453910.0,120570113042.0
226-222@8dj-f8f-2tv,Orthotic & Prosthetic Centers,Health and Personal Care Stores,446199.0,120570027002.0
226-222@8dj-jw4-c89,Life Scan Wellness Center,Offices of Physicians,621111.0,120570048002.0
226-222@8dj-jw9-tjv,Pediatric Health Care Alliance,Offices of Physicians,621111.0,120570057002.0
227-222@8dj-jw6-hh5,Seabreeze Trolley Cafe,Restaurants and Other Eating Places,722511.0,120570042002.0
228-222@8dj-jw3-wrk,The General Assembly Church of the First Born,Religious Organizations,813110.0,120570044003.0
229-222@8dj-jw3-zpv,Popeyes Louisiana Kitchen,Restaurants and Other Eating Places,722513.0,120570044003.0
22b-222@8dj-f92-47q,B & P Tires,"Automotive Parts, Accessories, and Tire Stores",441320.0,120570015003.0
22c-223@8dj-f8y-5zz,The Ward's Robe,Clothing Stores,4481.0,120570017004.0
22d-222@8dj-jvj-bhq,VYB Dance,Other Amusement and Recreation Industries,713940.0,120570063001.0
22d-222@8dj-jw2-b49,MTD Marketing,Printing and Related Support Activities,3231.0,120570050001.0
22f-222@8dj-jvb-djv,Brioche Cafe & Bakery,Restaurants and Other Eating Places,722515.0,120570058002.0
22g-222@8dj-f6f-bff,Artisan of Woods,Furniture Stores,442110.0,120570004021.0
22s-222@8dj-jvb-ct9,Your CBD Store W Kennedy,Health and Personal Care Stores,446191.0,120570058002.0
zzw-222@8dj-f6j-t7q,Prime Cars & Trucks,Automobile Dealers,441120.0,120570112062.0
zzw-222@8dj-f8q-wc5,Ferguson,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",423720.0,120570116053.0
zzw-222@8dj-jv6-qcq,Crespo & Associates,Offices of Other Health Practitioners,621340.0,120570046001.0
zzw-222@8dj-jv9-d7q,Lee Roy Selmon's Restaurant,Restaurants and Other Eating Places,722511.0,120570046002.0
zzw-222@8dj-jz8-rc5,JC Fitness,Other Amusement and Recreation Industries,713940.0,120570117081.0
zzw-223@8dj-f6h-rff,Walgreens,Health and Personal Care Stores,446110.0,120570108161.0
zzw-223@8dj-f78-kzz,Matters2TheHeart,Other Schools and Instruction,611699.0,120570107023.0
zzw-223@8dj-jv6-q9f,Vision Microsurgical,Offices of Other Health Practitioners,621320.0,120570046001.0
zzw-223@8dj-jz8-gx5,Milner Inc,"Office Supplies, Stationery, and Gift Stores",453210.0,120570117081.0
zzw-223@8dj-mnz-52k,Highland Park Furniture & Mattress Outlet,Furniture Stores,442110.0,120570122111.0
zzw-223@8dj-mpp-66k,Health Street,Medical and Diagnostic Laboratories,621511.0,120570120022.0
zzw-226@8dj-f7b-hnq,Firehouse Subs,Restaurants and Other Eating Places,722513.0,120570108161.0
zzw-227@8dj-jw5-5cq,Bayshore Dental Studio,Health and Personal Care Stores,446199.0,120570051011.0
zzw-227@8dj-jyt-4sq,Peggy O'Neill's Irish Pub & Eatery,Restaurants and Other Eating Places,722511.0,120570117091.0
zzw-229@8dj-jv6-p5f,Petco,Other Miscellaneous Store Retailers,453910.0,120570059002.0
zzy-222@8dj-f82-28v,Let's Grow Nursery,Lawn and Garden Equipment and Supplies Stores,4442.0,120570108082.0
222-222@8dj-f8c-qvf,Freedman's Office Furniture,"Office Supplies, Stationery, and Gift Stores",453210.0,120570116053.0
222-222@8dj-f96-fvf,Lockhart Elementary Magnet School,Elementary and Secondary Schools,611110.0,120570031003.0
222-222@8dj-jrg-gff,Costco,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452311.0,121030254051.0
222-222@8dj-jvb-789,Arthur J Gallagher,Management of Companies and Enterprises,551114.0,120570046001.0
222-222@8dj-mr4-mp9,Burger King,Restaurants and Other Eating Places,722513.0,120570039001.0
222-223@8dj-f95-kzz,TGH Family Care Center,General Medical and Surgical Hospitals,622110.0,120570010012.0
222-223@8dj-jw2-g8v,Karatbars Tampa,"Office Supplies, Stationery, and Gift Stores",453220.0,120570055004.0
222-223@8dj-mpf-skf,7-Eleven,Grocery Stores,445120.0,120570120012.0
222-223@8dj-mr7-n5z,Trilogy Dive Center,Other Amusement and Recreation Industries,713940.0,120570036004.0
222-224@8dj-f7b-k9f,7-Eleven,Grocery Stores,445120.0,120570108161.0
223-222@8dj-f78-hnq,Genesis Medical Clinic,Outpatient Care Centers,6214.0,120570107023.0
223-222@8dj-f87-qvf,Pickford's Sundries,Restaurants and Other Eating Places,722511.0,120570025002.0
223-222@8dj-jvb-3qz,Pinnacle Automotive Hospitality,Automobile Dealers,441110.0,120570046001.0
223-222@8dj-jzc-c5z,Waterside Cafe,Restaurants and Other Eating Places,722511.0,120570117082.0
223-223@8dj-jtx-gzf,Martin Port DPM,Offices of Physicians,621111.0,120570067001.0
224-222@8dj-jv8-wkz,Comprehensive Spine Institute Tampa,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,120570046001.0
224-222@8dj-jvc-wff,Extended Stay America,Traveler Accommodation,721110.0,120570046001.0
224-222@8dj-jy7-fvf,Daniels Solutions,"Agencies, Brokerages, and Other Insurance Related Activities",524210.0,120570117091.0
224-224@8dj-f93-td9,Shell Oil,Gasoline Stations,447110.0,120570010022.0
225-222@8dj-jw4-py9,Tampa Muay Thai,Other Schools and Instruction,611620.0,120570049001.0
225-222@8dj-mr7-pjv,Air 24 7,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",423730.0,120570037001.0
226-222@8dj-f6f-3h5,A Kilbride Insurance,"Agencies, Brokerages, and Other Insurance Related Activities",524210.0,120570005003.0
226-222@8dj-f8z-xnq,Cleveland Elementary School,Elementary and Secondary Schools,611110.0,120570012003.0
226-222@8dj-jwb-92k,Samsara Temple Corp,Religious Organizations,813110.0,120570060004.0
227-223@8dj-f6h-h5z,Fair Deal Auto Sales of Tampa,Automobile Dealers,441120.0,120570108051.0
227-224@8dj-jv3-f9f,MZ Food Store & Deli,Grocery Stores,445110.0,120570068014.0
229-223@8dj-f8c-3bk,Franks Wellness Clinic,Offices of Physicians,621111.0,120570045001.0
22b-222@8dj-f99-2hq,Friendly Fish Market,Specialty Food Stores,445220.0,120570019003.0
22d-222@8dj-f8x-yd9,Caribbean One Stop Grocery,Grocery Stores,445110.0,120570021001.0
22d-222@8dj-jw3-kpv,Creative on Main Street,Printing and Related Support Activities,3231.0,120570045005.0
22h-222@8dj-f99-w6k,Peace Progressive M B Church,Religious Organizations,813110.0,120570035002.0
zzw-222@8dj-f6n-f4v,Lowry Park Zoo,Amusement Parks and Arcades,713110.0,120570013005.0
zzw-222@8dj-f6p-vs5,Waters & Armenia Plaza,Lessors of Real Estate,531120.0,120570119012.0
zzw-222@8dj-f8c-33q,Fifth Third Bank,Depository Credit Intermediation,522110.0,120570027005.0
zzw-222@8dj-f8y-g8v,Superior Transmissions,Automotive Repair and Maintenance,8111.0,120570010012.0
zzw-222@8dj-f96-4qf,Barrelhouse Barber Lounge,Personal Care Services,81211.0,120570030001.0
zzw-222@8dj-jtr-fmk,Tampa Pet Photography,"Other Professional, Scientific, and Technical Services",54192.0,120570066003.0
zzw-222@8dj-jtr-n89,CVS,Health and Personal Care Stores,446110.0,120570068012.0
zzw-222@8dj-jts-3dv,Gary's Automotive Service,Automotive Repair and Maintenance,8111.0,120570070012.0
zzw-222@8dj-jv6-5vf,Crowne Plaza Tampa Westshore,Traveler Accommodation,721110.0,120570047002.0
zzw-222@8dj-jwb-fvf,Pachs Place Restaurant,Restaurants and Other Eating Places,722511.0,120570058003.0
zzw-222@8dj-mqf-9mk,Digital Age Technologies,Electronics and Appliance Stores,443142.0,120570122111.0
zzw-223@8dj-jvc-rff,Sleep Number,Furniture Stores,442110.0,120570046001.0
zzw-223@8dj-jwb-4gk,ACE Cash Express,Activities Related to Credit Intermediation,522390.0,120570057004.0
zzw-225@8dj-jw2-3t9,Brian Hussey Financial Services,Other Financial Investment Activities,523930.0,120570050003.0
zzw-228@8dj-jwb-5vf,Yvonne Rodriguez Conesa MD DABFM,Offices of Physicians,621111.0,120570057003.0
zzw-22b@8dj-f7b-hnq,Sate Southeast Asian Grill,Restaurants and Other Eating Places,722511.0,120570108161.0
zzw-22g@8dj-jv6-nyv,Tipsy Candle Company,Other Miscellaneous Store Retailers,453998.0,120570059002.0
zzy-222@8dj-f84-ch5,BellaMia Quench,Personal Care Services,81211.0,120570119062.0
zzy-222@8dj-f98-c3q,USA Grocers,Gasoline Stations,447110.0,120570028001.0
zzy-222@8dj-jw5-zvf,All For Love mural,"Museums, Historical Sites, and Similar Institutions",712120.0,120570051011.0
zzy-223@8dj-jtz-cnq,Macdill Air Force Base Fire Department Dod,"Justice, Public Order, and Safety Activities",922160.0,120570073001.0
222-222@8dj-f6f-gkz,Metro by T Mobile Authorized Dealer,Electronics and Appliance Stores,443142.0,120570006022.0
222-222@8dj-f6h-h89,Texaco,Gasoline Stations,447110.0,120570108051.0
222-222@8dj-f7z-p35,Exodus Women's Center,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310.0,120570110101.0
222-222@8dj-f92-v4v,Payless Equipment,Building Material and Supplies Dealers,4441.0,120570018001.0
222-222@8dj-jts-8gk,CVS,Health and Personal Care Stores,446110.0,120570065014.0
222-222@8dj-mqp-k75,Adult Book Store II,Book Stores and News Dealers,451211.0,120570136041.0
222-223@8dj-f8z-jd9,Chef Tony Macaroni,Restaurants and Other Eating Places,722511.0,120570012001.0
222-224@8dj-f84-8jv,Sunny Day Motors,Automobile Dealers,441120.0,120570118021.0
222-224@8dj-jw4-k9f,Harmon Autoglass,Automotive Repair and Maintenance,8111.0,120570045003.0
222-226@8dj-f8y-jn5,Shoe Time Tampa,Shoe Stores,448210.0,120570019001.0
223-222@8dj-f6d-brk,Forest Hills Presbyterian Learning Center,Child Day Care Services,624410.0,120570004021.0
223-222@8dj-f6h-hnq,Insane Vape & Smokeshop 2,Other Miscellaneous Store Retailers,453991.0,120570108053.0
223-222@8dj-f78-9s5,DaVita,Outpatient Care Centers,621492.0,120570001011.0
224-222@8dj-f6d-nyv,Speedway,Gasoline Stations,447110.0,120570004022.0
224-222@8dj-f6g-bp9,Congregation Beth Am Of Tampa Inc,Religious Organizations,813110.0,120570112053.0
224-222@8dj-f97-2x5,Spaghetti Warehouse,Restaurants and Other Eating Places,722511.0,120570039002.0
224-222@8dj-f98-gtv,Birchwood Hard Money,Activities Related to Credit Intermediation,522310.0,120570030001.0
224-222@8dj-jw6-8qf,Fit Supremacy,Other Amusement and Recreation Industries,713940.0,120570051022.0
225-222@8dj-f84-zxq,Machu Picchu Restaurant,Restaurants and Other Eating Places,722511.0,120570026001.0
225-222@8dj-jts-fpv,Success Karate School,Other Schools and Instruction,611620.0,120570070012.0
225-222@8dj-jw3-zvf,West Tampa Door & Hardware,Building Material and Supplies Dealers,4441.0,120570044003.0
225-223@8dj-jvb-8gk,Data Recoup,Electronic and Precision Equipment Repair and Maintenance,811211.0,120570058002.0
227-222@8dj-mpc-qs5,CU Autobranch,Automobile Dealers,441120.0,120570120012.0
228-222@8dj-f97-cqz,Cars Doctor,Automotive Repair and Maintenance,8111.0,120570023002.0
229-222@8dj-f96-wc5,Family Dollar Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452319.0,120570030001.0
229-222@8dj-jz5-qmk,Zeke Lever USHEALTH Advisors,"Agencies, Brokerages, and Other Insurance Related Activities",524210.0,120570116053.0
229-223@8dj-jw5-y7q,Uplift Homecare,Home Health Care Services,621610.0,120570051011.0
22b-222@8dj-f6f-2rk,Simply Raw Salon,Personal Care Services,81211.0,120570005003.0
22c-222@8dj-f92-m49,Good Guys Signs,Printing and Related Support Activities,3231.0,120570017004.0
22g-222@8dj-jts-rff,,,,120570064004.0
22n-222@8dj-f99-rrk,Yasmin,Grocery Stores,445120.0,120570034001.0
zzw-222@8dj-f78-kzz,His Hands Community Bible Fellowship Inc,Religious Organizations,813110.0,120570107023.0
zzw-222@8dj-ffp-xqz,Bay Chapel,Religious Organizations,813110.0,120570110141.0
zzw-222@8dj-jv6-p5f,Jos. A. Bank Clothiers,Clothing Stores,448110.0,120570059002.0
zzw-222@8dj-mrd-ty9,A1 All City Tampa & Hillsborough County Towing Servic,Support Activities for Road Transportation,488410.0,120570135011.0
zzw-223@8dj-f7z-qvf,Patient RX Solutions Pharmacy,Health and Personal Care Stores,446110.0,120570108133.0
zzw-224@8dj-jr7-jd9,Kevin's Kitchen,Restaurants and Other Eating Places,722511.0,121030254051.0
zzw-226@8dj-jtv-yn5,Craft & Curd,"Beer, Wine, and Liquor Stores",445310.0,120570068022.0
zzw-226@8dj-jtx-ct9,KELP Sushi Joint,Restaurants and Other Eating Places,722513.0,120570062001.0
zzw-226@8dj-jvb-8gk,Red Elephant Cafe,Restaurants and Other Eating Places,722511.0,120570058002.0
zzw-228@8dj-jv6-jsq,Mori Luggage & Gifts,"Jewelry, Luggage, and Leather Goods Stores",448320.0,120570047002.0
zzw-229@8dj-jw6-yy9,The Dance Den,Other Amusement and Recreation Industries,713940.0,120570042002.0
zzw-22b@8dj-ffx-psq,Smoothie King,Restaurants and Other Eating Places,722515.0,120570110131.0
zzw-22b@8dj-jtx-3h5,The Write Stuff,Florists,453110.0,120570061035.0
zzw-22b@8dj-jv9-jvz,Tampa Bay Community Acupuncture,Offices of Other Health Practitioners,621399.0,120570048003.0
zzw-22m@8dj-jv6-jy9,Papaya Clothing,Clothing Stores,448120.0,120570047002.0
zzy-222@8dj-f6q-rp9,R' Club Child Care Inc Incarnation,Child Day Care Services,624410.0,120570003005.0
zzy-222@8dj-ffq-h3q,Pc Techs Mobile Computer Repair,Electronic and Precision Equipment Repair and Maintenance,811211.0,120570110141.0
zzy-223@8dj-jts-c3q,Ballast Point Car Wash,Automotive Repair and Maintenance,8111.0,120570068013.0
zzz-222@8dj-jw9-vzz,Bristol Ave Park,"Museums, Historical Sites, and Similar Institutions",712190.0,120570060002.0
zzz-222@8dj-jz7-zzz,Rocky Point Golf Course,"Museums, Historical Sites, and Similar Institutions",712190.0,120570117082.0
222-222@8dj-f84-d35,Dollar Tree,"General Merchandise Stores, including Warehouse Clubs and Supercenters",452319.0,120570025002.0
222-222@8dj-jv6-syv,Aggreko,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers",423730.0,120570046001.0
222-222@8dj-jvc-rff,The Container Store,Home Furnishings Stores,442299.0,120570046001.0
222-222@8dj-mpc-sh5,Mobil,Gasoline Stations,447110.0,120570120012.0
222-222@8dj-mr4-yjv,AbleNook,Specialized Design Services,5414.0,120570038002.0
222-223@8dj-f92-249,,,,120570012003.0
222-22c@8dj-jw6-7dv,Semolina,Restaurants and Other Eating Places,722511.0,120570053011.0
223-222@8dj-f6d-mff,Grace Baptist Church,Religious Organizations,813110.0,120570004022.0
223-222@8dj-f84-xkf,Kim Brothers Oriental,Grocery Stores,445110.0,120570118021.0
223-222@8dj-ffq-v4v,A Healing Arts,Offices of Other Health Practitioners,621399.0,120570102055.0
223-222@8dj-mr8-ffz,Refurbished Office Furniture,Other Miscellaneous Manufacturing,3399.0,120570038002.0
223-223@8dj-f95-h5z,Cogic Developmental Child Care,Religious Organizations,813110.0,120570010011.0
224-222@8dj-f7f-2p9,Bubble Cafe,Restaurants and Other Eating Places,722515.0,120570108091.0
224-222@8dj-f8c-t7q,Fantasyland Adult Center,Consumer Goods Rental,532282.0,120570026001.0
224-222@8dj-f8f-qj9,Metro by T Mobile Authorized Dealer,Electronics and Appliance Stores,443142.0,120570027003.0
224-222@8dj-jw4-c89,Balanced Body,Other Amusement and Recreation Industries,713940.0,120570048002.0
224-222@8dj-jw6-wc5,Promise Land,Child Day Care Services,624410.0,120570042002.0
224-224@8dj-mr4-mff,CrossFit,Other Amusement and Recreation Industries,713940.0,120570038001.0
224-225@8dj-jvh-jqf,Mott & Hester Deli Co & Catering,Restaurants and Other Eating Places,722511.0,120570058005.0
225-223@8dj-f7f-7dv,Society One Events,Other Personal Services,812990.0,120570108091.0
226-222@8dj-f6p-vzz,China Yuan Restaurant,Restaurants and Other Eating Places,722511.0,120570119012.0
226-222@8dj-f6q-6rk,Central Radiator And Auto Air,Automotive Repair and Maintenance,8111.0,120570007001.0
226-222@8dj-jv2-8y9,Pattinis Bistro & Skate,Restaurants and Other Eating Places,722511.0,120570065014.0
226-222@8dj-mrd-xt9,Tampa Used Auto Parts,Automobile Dealers,441120.0,120570136041.0
226-224@8dj-f6q-dy9,Bae's Burgers & Gyros,Restaurants and Other Eating Places,722513.0,120570004023.0
22b-222@8dj-jv3-6rk,Victory Christian Academy,Elementary and Secondary Schools,611110.0,120570069003.0
22b-222@8dj-jv6-jy9,Relax In Comfort,Furniture Stores,442110.0,120570047002.0
22c-222@8dj-jw4-qcq,Tampa Tattoo,Personal Care Services,812199.0,120570049001.0
22d-222@8dj-jw4-sdv,Laurie Woloshen DC Woloshen Wellness Center,Offices of Other Health Practitioners,621310.0,120570049001.0
22f-222@8dj-dqt-j7q,Christ Hospital Ministries Inc,Religious Organizations,813110.0,121010321091.0
22h-222@8dj-jv9-dsq,Konan BBQ,Restaurants and Other Eating Places,722511.0,120570046002.0
22h-227@8dj-jw3-2tv,SOHO Juice Co,Restaurants and Other Eating Places,722515.0,120570049004.0
244-222@8dj-f7d-snq,Radiant Touch Property Services,Activities Related to Real Estate,531311.0,120570108091.0
zzw-222@8dj-f7h-kvf,Garden Gate Cafe,Restaurants and Other Eating Places,722511.0,120570001021.0
zzw-222@8dj-f95-td9,Cuscaden Park Service,,,120570032003.0
zzw-222@8dj-jr7-gzf,Nine West Outlet,Shoe Stores,448210.0,121030254051.0
zzw-222@8dj-jtx-j9z,Crunch,Other Amusement and Recreation Industries,713940.0,120570066001.0
zzw-222@8dj-jvh-k2k,Keke's,Restaurants and Other Eating Places,722511.0,120570058005.0
zzw-222@8dj-jw2-7nq,Welding Supply of America,Building Material and Supplies Dealers,4441.0,120570049003.0
zzw-222@8dj-jz4-p9z,Option Care Health,Home Health Care Services,621610.0,120570116053.0
zzw-222@8dj-jzb-v9f,Guardian Protection Services,Electronics and Appliance Stores,443142.0,120570117065.0
222-222@8dj-dqx-p9z,Burger King,Restaurants and Other Eating Places,722513.0,120570110141.0
222-222@8dj-f6q-z4v,Tabernaccle Of Zion Apostle Church,Religious Organizations,813110.0,120570012002.0
222-222@8dj-f7f-qcq,CDB'S Italian,Restaurants and Other Eating Places,722511.0,120570108091.0
222-222@8dj-f98-djv,CVS,Health and Personal Care Stores,446110.0,120570023003.0
222-222@8dj-jtz-t5f,Ancient Art,Used Merchandise Stores,453310.0,120570071032.0
222-222@8dj-jv6-6hq,Sandwich Depot,Restaurants and Other Eating Places,722511.0,120570046001.0
222-222@8dj-jw5-cbk,Jackson Rooming House,"Museums, Historical Sites, and Similar Institutions",712120.0,120570051011.0
222-223@8dj-f8c-5vf,B A Warrior Training,Other Schools and Instruction,611620.0,120570046003.0
222-225@8dj-jtx-kfz,Publix Super Markets,Grocery Stores,445110.0,120570067001.0
223-222@8dj-f93-sdv,Mental Health Care Mhc,Offices of Other Health Practitioners,621330.0,120570010012.0
223-222@8dj-ffx-py9,Chick-fil-A,Restaurants and Other Eating Places,722513.0,120570102113.0
223-222@8dj-jr6-p9z,Bayview House of Beauty Salon,Personal Care Services,81211.0,121030254051.0
223-223@8dj-f8d-q2k,Rock of Escape Church,Religious Organizations,813110.0,120570026002.0
223-223@8dj-mqf-vpv,Uncle Johns Pride,Specialty Food Stores,445210.0,120570122111.0
224-222@8dj-f6h-gc5,O'Reilly Auto Parts,"Automotive Parts, Accessories, and Tire Stores",441310.0,120570002011.0
224-222@8dj-f6n-4y9,Nu Vista Foods Group,Specialty Food Stores,445299.0,120570013001.0
224-222@8dj-f8c-54v,West Tampa Barber Shop,Personal Care Services,81211.0,120570027005.0
224-222@8dj-f92-3wk,Pidi Auto Sales,Automobile Dealers,441120.0,120570016003.0
224-222@8dj-f96-sqz,Checkers Drive-In Restaurants,Restaurants and Other Eating Places,722513.0,120570030001.0
224-222@8dj-f98-j35,Caliber Collision,Automotive Repair and Maintenance,811121.0,120570030001.0
224-222@8dj-jw4-pqf,Wimberly's Preschool & Kindergarten Inc,Child Day Care Services,624410.0,120570049001.0
224-222@8dj-mpq-5fz,Woodys Appliances,Electronics and Appliance Stores,443141.0,120570120022.0
225-222@8dj-f6k-tjv,Advance Auto Brokers,Automobile Dealers,441120.0,120570112063.0
225-222@8dj-f89-3nq,Iranmanesh M Reza DMD MSD PA,Offices of Dentists,621210.0,120570119021.0
225-222@8dj-jw2-28v,Nikki Daniels Consulting,Offices of Other Health Practitioners,621330.0,120570055001.0
227-222@8dj-dqm-skf,Sizzly Auer Lm Cpm,Offices of Other Health Practitioners,621399.0,121010321091.0
227-222@8dj-f96-y35,Bernini Restaurant,Restaurants and Other Eating Places,722511.0,120570039001.0
227-222@8dj-f97-d5f,A & H Towing,Support Activities for Road Transportation,488410.0,120570023002.0
227-222@8dj-jw2-dqf,InsideBanking,Other Financial Investment Activities,523930.0,120570055004.0
227-222@8dj-jw7-5j9,Gram's Place,Rail Transportation,4821.0,120570029002.0
227-225@8dj-jv9-6rk,Florida Council Of Churches,Religious Organizations,813110.0,120570047001.0
22c-222@8dj-f6f-2rk,Precision Spine & Wellness Center,Offices of Other Health Practitioners,621310.0,120570005004.0
22c-223@8dj-jw5-y35,The Anchor Bar,Drinking Places (Alcoholic Beverages),722410.0,120570051011.0
22s-222@8dj-jw3-2zf,Tampa Asphalt Kings,Building Finishing Contractors,2383.0,120570049004.0
22z-222@8dj-ffr-v9f,,,,120570102101.0
zzw-222@8dj-f6h-vj9,Four Brothers Eatery,Restaurants and Other Eating Places,722511.0,120570108161.0
zzw-222@8dj-f7b-hnq,Jason's Deli,Restaurants and Other Eating Places,722513.0,120570108161.0
zzw-222@8dj-f85-6zf,Jesuit High School,Elementary and Secondary Schools,611110.0,120570025003.0
zzw-222@8dj-f8f-k75,Tampa Catholic High School,Elementary and Secondary Schools,611110.0,120570024001.0
zzw-222@8dj-f93-vfz,C K's Wholesale Produce,Grocery Stores,445110.0,120570019001.0
zzw-222@8dj-jr7-2rk,Our Lady of Divine Providence,Religious Organizations,813110.0,121030254051.0
zzw-222@8dj-jvh-hyv,Wright's Gourmet House,Restaurants and Other Eating Places,722511.0,120570060004.0
zzw-222@8dj-jw6-ndv,Indie Flea,Used Merchandise Stores,453310.0,120570042002.0
zzw-222@8dj-jwb-ht9,The Fresh Market,Grocery Stores,445110.0,120570060001.0
222-222@8dj-f8x-y35,Edison Elementary School,Elementary and Secondary Schools,611110.0,120570020002.0
222-222@8dj-jw4-3t9,Best Value Plant Nursery,Lawn and Garden Equipment and Supplies Stores,4442.0,120570044001.0
222-222@8dj-jz4-z2k,Stanley Chair Co Inc,Other Miscellaneous Manufacturing,3399.0,120570116053.0
222-222@8dj-jz8-d7q,EZ Inspirations,Nursing and Residential Care Facilities,623.0,120570117081.0
222-222@8dj-mp2-f2k,Florida Nu Finish Collision,Automotive Repair and Maintenance,8111.0,120570122111.0
222-223@8dj-mpc-q9f,Grey Salt,Restaurants and Other Eating Places,722513.0,120570120012.0
222-224@8dj-jw9-x89,St John Greek Orthodox Day School,Elementary and Secondary Schools,611110.0,120570060002.0
223-222@8dj-f7j-m49,Gerber Collision,Automotive Repair and Maintenance,811111.0,120570003005.0
223-222@8dj-f84-x3q,Extra Space Storage,Lessors of Real Estate,531130.0,120570118021.0
223-223@8dj-jvb-bff,AdventHealth Centra Care,Offices of Physicians,621111.0,120570048001.0
223-224@8dj-f78-w6k,Abu Omar Halal,Restaurants and Other Eating Places,722513.0,120570001024.0
224-222@8dj-f6m-835,Hoa Lam Vihara Inc,Religious Organizations,813110.0,120570006012.0
224-222@8dj-f7f-rhq,Hoffman Debra L Dr Chiropractic Centre,Offices of Other Health Practitioners,621310.0,120570108091.0
